IchYear	Month	Day	T obs	T mod	P obs	P mod	H obs	H mod	W obs	W mod	SW obs	SW mod
2003	4	16	10.35	8.67	0.00	0.00	68.71	58.29	NaN	2.57	266.90	216.99
2003	4	17	9.38	6.56	0.00	0.04	70.83	66.60	NaN	2.40	251.27	219.40
2003	4	18	7.69	4.49	0.60	2.67	71.13	73.46	NaN	1.86	140.86	222.36
2003	4	19	5.38	6.32	8.10	0.09	88.00	63.29	NaN	2.50	110.30	222.36
2003	4	20	13.03	9.73	0.00	0.00	47.79	48.04	NaN	3.18	221.30	228.06
2003	4	21	12.05	8.50	1.50	1.36	60.17	62.60	NaN	1.98	200.69	222.31
2003	4	22	9.00	7.03	8.40	3.20	89.96	83.34	NaN	1.46	117.94	237.50
2003	4	23	9.44	6.94	1.50	8.66	82.13	84.47	NaN	2.08	161.46	237.18
2003	4	24	10.42	6.97	0.00	0.00	70.42	75.21	NaN	1.76	237.73	236.99
2003	4	25	11.71	10.51	0.00	0.00	65.75	55.15	NaN	1.81	269.68	233.33
2003	4	26	15.85	13.46	5.10	2.00	62.67	56.21	NaN	2.52	240.39	237.92
2003	4	27	11.15	7.76	6.80	5.17	77.79	75.98	NaN	2.87	156.02	235.79
2003	4	28	14.04	11.70	0.00	0.00	66.08	51.41	NaN	2.19	232.18	242.31
2003	4	29	16.71	14.60	0.00	0.00	64.13	52.03	NaN	2.32	269.44	224.17
2003	4	30	19.06	15.80	1.30	2.32	61.21	53.86	NaN	2.87	186.57	188.84
2003	5	1	12.60	9.66	4.50	3.95	74.33	76.45	NaN	1.98	186.34	136.11
2003	5	2	13.25	12.97	0.00	0.05	78.08	60.16	NaN	2.85	154.05	262.22
2003	5	3	10.58	8.80	10.90	4.14	78.25	74.46	NaN	2.13	181.48	84.77
2003	5	4	13.73	14.98	0.00	0.00	65.00	45.84	NaN	2.35	307.75	132.87
2003	5	5	19.80	19.12	0.00	0.00	52.92	38.00	NaN	2.41	293.87	234.77
2003	5	6	21.56	20.44	0.00	0.00	55.88	38.27	NaN	2.24	292.59	210.19
2003	5	7	18.80	18.81	0.00	0.00	72.29	58.17	NaN	2.14	282.06	235.37
2003	5	8	19.73	18.33	0.00	2.50	69.67	56.22	NaN	1.91	244.79	218.15
2003	5	9	15.93	13.87	7.00	22.18	82.83	84.80	NaN	1.28	158.33	289.68
2003	5	10	15.42	11.57	11.80	15.08	82.67	89.82	NaN	1.65	226.51	289.03
2003	5	11	14.95	12.67	12.30	33.98	86.54	84.79	NaN	1.78	184.95	153.98
2003	5	12	13.27	11.96	0.00	2.11	86.54	76.97	NaN	1.87	94.68	285.05
2003	5	13	10.63	9.50	27.20	26.83	88.13	86.05	NaN	1.84	111.11	248.61
2003	5	14	5.33	4.60	9.80	11.68	90.13	77.95	NaN	1.62	117.01	286.30
2003	5	15	5.65	3.93	5.10	3.93	85.79	80.66	NaN	2.04	209.84	301.20
2003	5	16	9.60	8.18	0.00	0.00	69.04	60.41	NaN	1.95	325.00	291.57
2003	5	17	14.24	11.93	1.40	5.71	62.33	63.20	NaN	1.64	240.97	295.83
2003	5	18	13.91	11.96	4.40	12.73	81.46	78.05	NaN	1.87	208.22	295.56
2003	5	19	18.16	14.94	5.50	13.31	67.50	71.68	NaN	1.83	264.93	263.70
2003	5	20	9.55	8.29	23.00	21.00	92.29	87.08	NaN	2.02	70.02	263.70
2003	5	21	8.45	5.83	10.20	17.48	88.08	89.14	NaN	2.54	121.53	301.48
2003	5	22	10.51	8.05	6.30	5.23	80.00	83.90	NaN	2.12	158.56	277.82
2003	5	23	13.85	12.10	1.50	1.86	80.54	79.72	NaN	1.56	225.46	217.08
2003	5	24	18.77	17.02	0.00	0.21	59.79	53.53	NaN	2.39	332.99	263.52
2003	5	25	18.05	13.99	0.00	14.00	72.00	79.18	NaN	1.86	278.47	314.17
2003	5	26	16.09	13.39	0.90	10.45	88.00	90.15	NaN	1.72	129.17	316.76
2003	5	27	16.72	13.11	0.80	19.85	84.88	95.44	NaN	1.38	160.65	299.40
2003	5	28	15.29	14.01	23.80	11.21	87.88	86.13	NaN	2.03	226.97	249.95
2003	5	29	16.38	17.09	0.40	1.82	84.75	62.39	NaN	2.73	260.88	274.03
2003	5	30	18.93	17.27	0.00	1.19	73.13	60.90	NaN	1.83	300.23	304.63
2003	5	31	17.98	15.88	0.00	7.74	79.63	76.67	NaN	1.75	243.75	183.47
2003	6	1	18.00	14.69	0.00	14.72	76.96	84.80	NaN	2.08	243.40	297.92
2003	6	2	18.03	15.36	0.00	0.00	70.29	72.16	NaN	1.51	318.17	250.93
2003	6	3	19.61	16.70	0.00	2.84	69.42	76.04	NaN	1.66	322.57	250.60
2003	6	4	22.29	18.13	0.00	0.99	65.58	71.71	NaN	1.60	308.22	333.66
2003	6	5	20.60	17.70	7.50	15.36	79.79	77.00	NaN	1.61	207.41	330.88
2003	6	6	20.05	16.39	0.20	23.86	78.88	86.73	NaN	1.62	189.81	311.81
2003	6	7	19.73	16.91	0.30	14.31	81.79	85.72	NaN	1.26	148.96	325.65
2003	6	8	22.95	18.51	8.50	11.60	66.79	73.56	NaN	1.74	304.86	301.30
2003	6	9	19.20	15.98	3.60	9.82	85.04	86.46	NaN	1.70	190.05	271.11
2003	6	10	22.19	19.76	0.00	0.68	69.50	66.30	NaN	1.70	327.08	190.46
2003	6	11	22.34	19.67	4.10	3.72	75.92	72.50	NaN	1.94	216.78	284.54
2003	6	12	24.20	21.56	0.00	0.96	65.29	62.56	NaN	1.80	318.98	223.47
2003	6	13	23.00	18.56	0.60	14.65	69.79	84.53	NaN	1.46	224.42	194.40
2003	6	14	22.26	17.87	7.00	5.68	73.75	84.34	NaN	1.15	306.71	285.37
2003	6	15	19.81	15.60	6.10	14.55	81.50	88.26	NaN	2.05	186.46	330.09
2003	6	16	19.14	14.81	1.70	3.80	78.67	83.21	NaN	1.76	152.31	355.83
2003	6	17	19.60	16.37	1.00	0.32	74.75	73.16	NaN	1.61	298.50	291.48
2003	6	18	16.33	13.79	38.70	30.63	91.75	89.59	NaN	2.53	102.31	331.34
2003	6	19	16.08	14.20	2.90	2.58	91.17	80.16	NaN	2.86	93.29	335.83
2003	6	20	18.15	14.29	3.50	20.22	81.79	91.52	NaN	2.76	118.40	161.20
2003	6	21	17.62	12.02	0.00	0.20	69.08	75.57	NaN	1.73	305.79	238.52
2003	6	22	18.72	16.35	0.00	0.00	70.04	60.71	NaN	1.64	337.15	266.81
2003	6	23	23.10	21.70	0.00	1.09	56.29	53.04	NaN	2.26	303.01	283.56
2003	6	24	22.15	18.18	0.40	15.48	70.58	77.75	NaN	2.11	284.61	355.88
2003	6	25	20.14	17.51	0.90	0.02	84.38	81.14	NaN	1.61	134.61	303.70
2003	6	26	20.17	16.46	5.40	0.03	77.25	75.94	NaN	1.28	179.28	252.04
2003	6	27	17.46	15.69	9.00	0.00	86.79	75.48	NaN	1.36	182.18	150.97
2003	6	28	19.02	15.49	0.00	3.46	76.38	79.23	NaN	1.27	262.62	295.14
2003	6	29	20.28	16.87	0.00	1.61	71.71	76.36	NaN	1.27	295.02	316.76
2003	6	30	23.13	20.75	0.00	0.78	61.63	58.63	NaN	1.98	308.22	353.89
2003	7	1	17.36	14.45	26.00	9.90	82.96	89.13	NaN	1.70	129.51	263.33
2003	7	2	15.93	12.80	5.50	1.53	76.63	74.33	NaN	1.68	254.63	330.23
2003	7	3	13.65	12.72	10.80	6.26	86.42	80.23	NaN	1.99	110.07	365.74
2003	7	4	12.42	11.25	7.90	12.44	94.38	83.82	NaN	2.17	74.65	361.06
2003	7	5	13.18	11.03	9.50	11.67	92.00	89.42	NaN	2.81	109.61	348.66
2003	7	6	15.94	12.27	0.00	11.03	79.79	87.38	NaN	2.01	180.67	278.43
2003	7	7	17.20	13.70	0.00	1.43	75.92	78.88	NaN	1.54	242.25	242.27
2003	7	8	17.78	13.98	0.00	1.11	75.04	81.15	NaN	1.72	189.12	323.19
2003	7	9	17.48	14.28	4.00	17.03	76.67	82.43	NaN	1.74	160.53	351.53
2003	7	10	18.19	14.15	0.20	5.40	77.63	84.85	NaN	2.33	149.07	259.49
2003	7	11	18.44	15.04	0.00	0.00	72.29	76.28	NaN	1.94	168.98	368.98
2003	7	12	18.98	15.56	2.20	12.46	79.17	83.41	NaN	1.91	195.14	340.65
2003	7	13	18.69	13.95	0.00	0.00	72.75	78.94	NaN	1.87	231.25	351.44
2003	7	14	17.18	15.09	0.00	0.00	69.88	70.32	NaN	2.38	331.71	257.87
2003	7	15	19.65	18.49	0.00	1.27	67.83	71.38	NaN	1.83	306.13	285.83
2003	7	16	22.64	20.40	12.90	0.63	69.58	67.78	NaN	1.65	308.33	256.16
2003	7	17	18.70	14.73	19.80	23.72	84.79	94.44	NaN	1.88	198.61	282.50
2003	7	18	17.34	14.13	0.00	4.01	78.63	84.58	NaN	1.54	236.81	358.47
2003	7	19	18.85	17.19	0.00	0.00	72.46	69.30	NaN	2.18	324.31	229.44
2003	7	20	21.72	20.25	0.00	0.21	65.13	61.95	NaN	1.70	322.34	330.28
2003	7	21	21.07	20.94	9.00	10.80	73.29	63.91	NaN	2.07	233.45	304.07
2003	7	22	22.67	18.74	0.30	7.12	69.71	78.48	NaN	1.54	304.40	342.45
2003	7	23	20.05	16.09	2.40	10.44	78.54	83.16	NaN	1.42	224.54	374.26
2003	7	24	18.58	16.69	19.60	31.72	81.71	77.85	NaN	2.23	183.10	369.77
2003	7	25	18.33	15.43	1.20	10.24	77.13	83.53	NaN	1.75	275.00	305.09
2003	7	26	21.14	18.86	0.00	0.75	70.42	71.92	NaN	1.66	265.16	342.92
2003	7	27	23.25	21.64	11.50	1.35	71.00	60.04	NaN	2.19	250.00	278.80
2003	7	28	17.33	14.73	25.90	16.87	90.88	91.43	NaN	1.49	91.44	268.15
2003	7	29	16.09	14.34	0.20	5.75	77.42	81.79	NaN	1.98	178.94	334.03
2003	7	30	16.19	14.08	0.00	0.50	75.75	77.55	NaN	1.41	228.01	360.09
2003	7	31	16.33	15.42	7.30	16.02	79.92	76.87	NaN	1.97	131.83	353.01
2003	8	1	17.26	15.74	20.90	12.67	89.83	91.22	NaN	1.86	138.31	121.16
2003	8	2	20.89	18.07	0.00	0.00	77.71	75.68	NaN	1.72	284.26	298.06
2003	8	3	22.25	19.89	0.00	0.00	73.29	72.28	NaN	1.71	296.76	233.43
2003	8	4	23.25	20.32	0.00	0.00	70.54	73.03	NaN	1.55	293.75	283.75
2003	8	5	23.63	20.38	0.00	0.00	69.00	72.71	NaN	1.65	278.59	265.37
2003	8	6	23.85	19.76	0.00	5.42	70.50	73.70	NaN	1.35	215.97	277.59
2003	8	7	22.62	18.58	0.00	4.73	72.46	78.59	NaN	1.49	241.78	348.38
2003	8	8	22.47	19.63	0.00	0.59	65.67	67.49	NaN	1.61	254.86	279.35
2003	8	9	22.93	19.61	0.00	11.73	65.42	72.85	NaN	1.86	249.19	259.21
2003	8	10	23.22	20.36	0.00	0.42	67.50	67.48	NaN	2.00	210.07	308.52
2003	8	11	22.78	20.59	0.00	2.01	69.63	67.35	NaN	1.87	232.76	339.77
2003	8	12	22.78	20.41	0.00	4.77	65.96	69.96	NaN	1.82	217.48	260.83
2003	8	13	24.95	22.04	0.00	2.46	58.79	60.03	NaN	1.85	279.63	352.73
2003	8	14	22.71	20.66	0.00	24.04	68.79	64.58	NaN	2.20	177.32	365.23
2003	8	15	18.27	15.81	13.50	19.71	83.88	87.62	NaN	1.68	105.09	334.72
2003	8	16	19.84	17.09	0.00	0.23	78.17	75.15	NaN	1.72	245.14	334.26
2003	8	17	22.15	19.76	9.60	1.84	73.50	66.28	NaN	2.01	217.94	101.16
2003	8	18	19.84	18.92	33.00	14.65	82.71	72.69	NaN	1.94	171.18	293.61
2003	8	19	18.35	15.89	1.20	3.53	84.54	79.49	NaN	1.81	160.76	354.63
2003	8	20	19.83	16.58	2.80	0.40	74.92	75.02	NaN	1.48	235.65	347.08
2003	8	21	20.48	17.00	0.00	5.37	75.08	77.55	NaN	1.58	260.53	311.06
2003	8	22	20.51	17.05	0.00	3.35	81.08	81.90	NaN	1.60	155.09	293.29
2003	8	23	20.48	17.21	0.00	0.00	74.00	76.12	NaN	1.61	266.44	273.94
2003	8	24	18.89	16.29	0.00	0.00	72.58	74.87	NaN	1.64	262.04	255.42
2003	8	25	17.50	15.54	0.00	0.00	77.48	76.59	NaN	1.54	192.59	279.68
2003	8	26	17.65	15.17	0.00	0.00	72.04	68.63	NaN	1.69	185.07	308.61
2003	8	27	19.36	15.86	0.00	0.00	66.29	66.44	NaN	2.54	224.19	331.25
2003	8	28	20.21	18.46	0.20	0.07	69.63	59.82	NaN	2.14	210.53	148.84
2003	8	29	18.95	18.65	29.20	11.38	77.83	66.30	NaN	3.34	94.44	332.64
2003	8	30	14.96	12.77	4.00	7.00	85.71	86.74	NaN	1.40	119.33	334.58
2003	8	31	11.19	8.87	31.40	34.97	93.04	89.06	NaN	2.05	47.92	298.19
2003	9	1	10.90	8.71	1.80	0.14	80.92	74.00	NaN	1.89	130.67	239.49
2003	9	2	9.08	6.62	13.80	4.95	90.50	82.01	NaN	2.26	73.84	320.00
2003	9	3	10.16	6.51	0.00	0.00	74.67	70.97	NaN	1.44	257.29	325.23
2003	9	4	11.33	9.20	0.00	0.00	72.92	57.69	NaN	1.75	244.10	322.55
2003	9	5	13.65	13.05	0.00	0.00	73.58	57.53	NaN	2.12	235.30	303.38
2003	9	6	14.76	13.86	0.00	1.01	79.33	68.80	NaN	2.10	144.33	311.06
2003	9	7	15.35	14.07	0.00	1.62	82.29	68.65	NaN	1.88	156.71	266.76
2003	9	8	14.32	11.78	0.30	4.86	81.58	82.10	NaN	1.56	91.09	315.97
2003	9	9	14.81	12.66	10.00	11.18	87.63	84.85	NaN	1.89	96.88	283.84
2003	9	10	13.30	10.80	6.60	10.96	85.67	85.75	NaN	2.54	70.95	306.16
2003	9	11	10.31	8.55	21.00	22.62	88.42	83.75	NaN	3.89	56.60	301.20
2003	9	12	9.40	7.88	61.30	19.18	94.96	94.66	NaN	3.72	23.15	286.11
2003	9	13	9.99	8.29	19.50	13.28	96.21	94.52	NaN	2.13	24.88	306.16
2003	9	14	11.40	8.35	0.70	0.05	84.92	87.15	NaN	1.84	194.33	288.61
2003	9	15	11.39	10.53	0.00	0.00	78.92	63.07	NaN	2.21	219.91	187.69
2003	9	16	12.86	12.29	0.00	0.00	77.17	54.89	NaN	1.53	198.50	298.80
2003	9	17	13.76	12.96	0.00	0.00	78.67	58.66	NaN	1.60	202.20	256.81
2003	9	18	15.31	16.05	0.00	0.00	74.46	51.53	NaN	1.86	206.13	227.87
2003	9	19	16.60	17.61	0.00	0.00	76.38	54.18	NaN	1.95	201.27	290.88
2003	9	20	17.55	18.34	0.00	0.00	76.54	57.29	NaN	1.99	195.83	288.33
2003	9	21	17.75	17.36	0.00	0.00	76.88	64.44	NaN	2.01	180.32	273.80
2003	9	22	17.33	16.90	0.00	0.00	73.71	51.85	NaN	2.00	193.40	266.11
2003	9	23	13.37	11.57	18.10	16.31	86.88	82.31	NaN	1.73	65.86	284.26
2003	9	24	8.99	5.25	5.70	1.01	90.29	88.85	NaN	1.62	46.41	274.26
2003	9	25	9.07	8.54	0.00	0.00	80.42	58.43	NaN	2.54	198.38	269.26
2003	9	26	11.90	11.76	0.00	0.00	74.50	55.76	NaN	2.09	190.39	280.83
2003	9	27	12.58	12.30	0.00	0.52	81.79	74.05	NaN	1.84	100.58	272.78
2003	9	28	13.50	12.76	0.00	0.00	79.67	64.61	NaN	1.75	179.17	272.78
2003	9	29	10.51	7.72	8.70	5.21	94.75	85.70	NaN	1.69	19.79	244.35
2003	9	30	10.26	9.20	0.00	0.00	82.71	71.00	NaN	2.03	179.40	173.61
2003	10	1	12.33	13.94	0.10	0.00	78.79	57.48	NaN	2.34	109.38	94.81
2003	10	2	14.73	14.45	0.00	5.34	82.33	71.62	NaN	2.17	124.07	215.46
2003	10	3	14.66	14.72	7.50	17.26	83.71	77.24	NaN	2.20	94.33	195.00
2003	10	4	12.54	9.99	23.50	21.23	90.75	86.47	NaN	1.82	63.54	268.89
2003	10	5	6.21	2.73	36.40	29.19	92.58	93.78	NaN	2.89	21.64	263.89
2003	10	6	4.99	1.95	9.10	4.02	87.13	82.50	NaN	2.99	101.74	261.94
2003	10	7	5.93	3.26	12.40	15.19	88.00	80.72	NaN	2.91	41.44	219.72
2003	10	8	3.98	1.23	24.90	24.26	92.75	91.61	NaN	4.45	15.28	232.59
2003	10	9	7.07	4.57	47.50	28.29	82.04	96.46	NaN	3.92	38.08	100.93
2003	10	10	10.49	6.88	5.40	1.86	88.50	95.52	NaN	2.35	119.21	172.41
2003	10	11	10.32	6.90	0.00	0.00	83.96	86.69	NaN	1.56	149.88	161.57
2003	10	12	9.34	6.86	0.00	0.15	86.50	91.36	NaN	1.21	117.13	175.93
2003	10	13	8.13	5.76	0.00	0.00	89.13	81.18	NaN	0.92	52.89	34.81
2003	10	14	6.13	3.33	0.00	0.00	84.67	80.91	NaN	1.62	51.74	118.33
2003	10	15	3.27	2.84	0.00	0.00	85.21	62.35	NaN	2.24	136.46	161.85
2003	10	16	1.98	1.63	0.00	0.00	84.67	62.82	NaN	1.96	140.97	237.50
2003	10	17	1.78	3.75	0.00	0.00	83.17	40.09	NaN	2.75	140.63	222.22
2003	10	18	4.22	6.77	0.00	0.00	72.38	31.99	NaN	3.28	140.97	226.76
2003	10	19	5.70	6.00	0.00	0.00	71.46	41.52	NaN	2.08	135.42	224.44
2003	10	20	7.33	7.84	0.70	7.69	83.42	71.82	NaN	2.22	74.54	220.56
2003	10	21	6.48	2.31	5.40	2.50	86.79	91.75	NaN	2.05	15.86	216.57
2003	10	22	4.35	0.72	0.00	1.72	87.17	92.27	NaN	1.36	36.23	209.72
2003	10	23	2.08	-0.26	4.50	5.24	92.75	96.32	NaN	1.45	24.88	213.33
2003	10	24	-1.32	-5.67	1.60	3.22	92.88	92.42	NaN	1.68	52.20	107.13
2003	10	25	-2.23	-4.03	0.00	0.03	85.54	67.34	NaN	2.78	114.82	163.89
2003	10	26	-0.68	-2.31	0.00	0.00	84.42	56.25	NaN	1.89	116.67	211.39
2003	10	27	-0.94	-2.30	0.00	0.00	85.21	67.84	NaN	1.67	123.15	203.52
2003	10	28	0.45	2.00	0.00	0.00	74.46	43.04	NaN	2.50	124.65	179.26
2003	10	29	4.26	4.36	0.00	0.36	70.92	66.00	NaN	1.86	99.07	188.06
2003	10	30	3.28	0.10	5.80	6.46	95.88	91.93	NaN	1.65	22.22	99.72
2003	10	31	7.65	6.86	0.00	0.00	68.33	61.13	NaN	4.16	64.93	194.07
2003	11	1	6.68	3.96	8.90	15.96	92.04	89.65	NaN	1.63	18.98	168.06
2003	11	2	5.52	3.12	3.80	0.00	92.08	77.02	NaN	1.99	54.86	170.56
2003	11	3	5.66	5.49	0.00	0.00	83.21	64.62	NaN	2.16	95.83	166.02
2003	11	4	4.37	3.50	0.00	0.00	89.04	77.39	NaN	1.73	89.93	115.46
2003	11	5	3.12	5.48	0.00	0.00	86.79	43.86	NaN	1.85	101.85	76.11
2003	11	6	3.25	3.47	0.00	0.00	82.25	53.59	NaN	1.55	88.19	163.06
2003	11	7	1.74	0.44	0.00	0.00	85.25	74.60	NaN	2.14	88.66	62.96
2003	11	8	7.25	5.15	0.00	0.00	64.96	63.52	NaN	6.51	53.94	108.06
2003	11	9	4.72	7.89	0.00	0.00	87.04	61.61	NaN	2.06	91.20	84.91
2003	11	10	2.58	6.29	0.00	0.00	93.79	60.05	NaN	1.37	93.29	150.00
2003	11	11	2.33	5.11	0.00	0.00	89.46	63.05	NaN	1.75	90.86	164.07
2003	11	12	1.51	4.31	0.00	0.31	87.04	81.95	NaN	1.87	87.27	76.39
2003	11	13	3.35	4.55	16.50	10.52	95.92	95.94	NaN	1.80	11.92	159.35
2003	11	14	3.83	4.10	0.00	0.02	91.63	75.37	NaN	1.72	58.22	156.30
2003	11	15	4.28	3.70	0.00	2.48	87.04	71.03	NaN	1.72	80.44	162.69
2003	11	16	4.55	6.66	0.00	0.00	80.38	57.58	NaN	2.40	79.51	159.44
2003	11	17	3.86	1.46	10.60	4.06	91.38	81.21	NaN	2.19	27.08	157.96
2003	11	18	4.28	3.84	0.10	0.51	87.46	68.29	NaN	2.36	29.40	156.76
2003	11	19	6.70	6.54	0.00	0.00	91.96	82.18	NaN	1.90	76.39	151.20
2003	11	20	4.96	8.37	0.00	0.00	91.58	53.03	NaN	2.33	77.43	87.96
2003	11	21	5.33	9.14	0.00	0.00	80.08	47.29	NaN	2.90	46.99	75.56
2003	11	22	5.84	8.54	0.00	0.00	83.25	54.41	NaN	2.44	60.88	83.33
2003	11	23	7.09	8.85	0.00	0.00	75.88	53.32	NaN	2.49	51.97	69.17
2003	11	24	7.89	8.87	0.00	0.00	76.00	52.73	NaN	2.55	27.89	104.72
2003	11	25	4.45	7.40	0.00	0.00	88.88	64.43	NaN	1.40	53.70	135.83
2003	11	26	4.37	5.16	0.00	1.35	90.38	78.46	NaN	1.89	35.19	121.57
2003	11	27	4.90	6.21	0.00	0.00	83.46	64.88	NaN	3.45	42.13	134.81
2003	11	28	3.43	1.25	7.90	1.86	93.71	90.10	NaN	1.99	12.85	134.72
2003	11	29	2.86	-1.26	1.00	0.01	92.54	81.77	NaN	1.63	37.62	119.54
2003	11	30	2.78	3.10	0.00	0.00	83.63	49.13	NaN	2.82	41.67	64.81
2003	12	1	5.51	8.13	0.00	0.00	76.08	49.91	NaN	3.81	49.42	99.81
2003	12	2	7.44	9.64	0.00	0.00	74.21	52.72	NaN	2.50	31.37	16.57
2003	12	3	5.18	8.87	0.00	0.00	84.04	48.92	NaN	1.81	43.40	104.63
2003	12	4	2.06	9.27	0.00	0.00	83.38	37.11	NaN	2.67	62.50	115.56
2003	12	5	-0.38	6.20	0.00	0.00	92.50	64.65	NaN	2.32	54.05	115.19
2003	12	6	0.38	0.28	2.20	5.02	87.63	82.98	NaN	2.78	52.08	114.26
2003	12	7	-4.57	-5.71	1.00	0.24	91.79	66.43	NaN	1.46	34.14	108.33
2003	12	8	-5.89	-2.21	0.00	0.00	83.75	32.15	NaN	1.74	58.22	110.09
2003	12	9	-3.16	2.64	0.00	0.00	76.17	45.53	NaN	3.29	55.32	79.63
2003	12	10	1.26	2.22	0.00	0.00	69.92	55.89	NaN	4.53	46.30	103.98
2003	12	11	-0.95	1.83	0.00	0.27	89.33	70.00	NaN	1.34	32.06	104.35
2003	12	12	1.16	1.56	6.30	11.67	96.13	80.67	NaN	2.41	15.86	102.59
2003	12	13	2.18	4.58	0.60	0.67	80.29	56.04	NaN	2.52	29.63	75.28
2003	12	14	3.28	2.72	17.40	25.66	85.50	87.25	NaN	4.43	9.49	15.19
2003	12	15	-0.03	-3.50	13.10	21.29	79.75	88.36	NaN	5.73	10.76	97.22
2003	12	16	-1.63	-5.43	16.40	12.49	88.13	90.27	NaN	4.75	12.27	90.83
2003	12	17	-1.21	-5.35	0.20	0.18	90.79	85.58	NaN	2.31	48.03	92.50
2003	12	18	-3.55	-0.81	0.00	0.00	89.88	65.36	NaN	2.79	53.47	68.43
2003	12	19	-2.70	-0.46	0.00	0.00	89.13	64.69	NaN	2.46	58.33	39.81
2003	12	20	0.84	0.43	0.00	0.04	87.92	75.25	NaN	2.79	50.69	88.80
2003	12	21	2.13	1.53	3.60	2.91	83.67	77.51	NaN	4.07	23.61	87.96
2003	12	22	-0.61	-6.39	4.60	6.38	88.58	93.33	NaN	2.51	20.95	86.85
2003	12	23	-8.04	-13.33	2.70	2.12	85.96	94.80	NaN	2.45	29.28	85.65
2003	12	24	-13.25	-12.71	0.00	0.00	82.50	46.31	NaN	1.82	57.52	83.33
2003	12	25	-8.85	-4.76	0.00	0.00	74.67	27.73	NaN	2.48	56.83	44.72
2003	12	26	-3.40	1.63	0.00	0.00	81.75	44.70	NaN	3.00	42.59	80.19
2003	12	27	-3.18	1.01	0.00	0.00	88.25	58.36	NaN	2.41	29.40	29.91
2003	12	28	3.10	2.58	0.00	0.15	70.92	68.91	NaN	4.33	27.43	60.19
2003	12	29	0.35	-2.60	4.80	4.48	95.33	91.06	NaN	1.10	25.00	40.37
2003	12	30	-1.05	-1.65	0.00	0.21	91.83	95.32	NaN	1.09	30.90	80.19
2003	12	31	-0.27	-3.14	5.40	9.54	97.50	95.47	NaN	1.08	26.27	80.74
2004	1	1	-1.06	-7.02	0.00	0.01	94.75	94.49	NaN	1.48	21.53	74.63
2004	1	2	-3.11	-9.03	0.70	0.30	89.27	97.59	NaN	0.92	19.44	51.85
2004	1	3	-5.20	-12.19	0.00	0.01	83.71	87.76	NaN	1.17	36.81	63.98
2004	1	4	-6.21	-9.12	3.50	3.11	84.46	73.59	NaN	2.39	30.56	74.35
2004	1	5	-0.54	-5.61	11.90	12.60	91.88	91.25	NaN	3.40	10.07	74.72
2004	1	6	-0.08	-4.59	1.90	4.12	93.29	89.47	NaN	1.95	30.44	62.22
2004	1	7	0.68	-2.17	14.10	5.59	97.83	95.01	NaN	2.15	39.24	77.59
2004	1	8	1.21	-1.41	0.00	0.00	84.67	69.50	NaN	2.84	55.44	75.74
2004	1	9	1.24	0.08	9.20	18.79	87.13	91.70	NaN	2.42	26.85	73.89
2004	1	10	0.80	-3.65	18.20	7.56	95.38	96.31	NaN	2.63	11.23	59.63
2004	1	11	1.94	0.54	0.70	12.22	82.33	94.27	NaN	3.03	59.84	70.83
2004	1	12	2.93	1.70	10.10	13.91	90.79	90.64	NaN	3.27	40.97	13.33
2004	1	13	3.57	2.40	14.00	21.91	90.13	97.72	NaN	3.80	10.30	57.04
2004	1	14	2.30	-1.15	12.30	8.91	83.92	79.34	NaN	4.07	43.75	37.78
2004	1	15	0.73	-3.89	15.60	16.64	85.63	86.14	NaN	4.11	5.56	60.19
2004	1	16	-1.43	-2.06	0.00	0.12	76.88	58.20	NaN	3.24	45.95	50.09
2004	1	17	-1.65	-2.89	5.00	6.33	90.13	92.03	NaN	2.11	17.48	69.26
2004	1	18	-1.45	-7.36	1.40	0.59	95.29	94.39	NaN	1.50	28.47	72.50
2004	1	19	-1.43	-8.09	0.00	0.80	85.92	76.47	NaN	2.45	63.31	71.67
2004	1	20	-1.08	-4.58	25.50	23.78	92.63	92.45	NaN	3.92	9.84	71.20
2004	1	21	-3.93	-11.39	0.50	2.36	87.54	95.65	NaN	2.38	36.69	54.35
2004	1	22	-7.69	-14.12	0.10	0.20	89.21	91.35	NaN	2.48	66.44	68.33
2004	1	23	-12.74	-12.79	0.00	0.00	88.29	50.05	NaN	1.80	88.77	59.44
2004	1	24	-10.98	-7.55	0.00	0.57	82.50	50.41	NaN	2.36	92.01	78.24
2004	1	25	-3.43	-5.25	15.60	9.58	95.17	93.96	NaN	2.83	21.87	74.35
2004	1	26	-4.35	-4.86	0.00	0.55	84.33	70.60	NaN	3.01	79.05	72.41
2004	1	27	-2.00	-2.99	0.80	3.04	86.17	79.74	NaN	2.36	33.10	68.70
2004	1	28	-2.99	-9.19	0.30	4.09	86.67	89.50	NaN	2.58	44.56	31.20
2004	1	29	-4.60	-8.89	1.40	6.67	84.08	80.74	NaN	3.30	47.22	64.81
2004	1	30	-4.34	-6.65	0.20	0.68	76.50	60.20	NaN	3.74	88.54	41.39
2004	1	31	-4.16	0.52	0.00	0.00	68.17	49.40	NaN	3.17	92.36	39.35
2004	2	1	-1.83	0.36	0.00	0.00	80.21	81.35	NaN	4.14	71.07	75.83
2004	2	2	0.90	2.65	0.00	12.99	85.25	77.76	NaN	3.85	50.58	68.24
2004	2	3	2.15	1.40	0.00	0.89	94.96	68.64	NaN	2.87	90.74	78.52
