Year	Month	Day	T_obs	T_mod	P_obs	P_mod	H_obs	H_mod	W_obs	W_mod	SW_obs	SW_mod
2001	10	22	5.16	8.17	1.80	0.20	86.26	81.06	NaN	3.38	NaN	167.04
2001	10	23	6.26	9.31	1.40	0.04	67.03	69.60	NaN	1.43	NaN	149.72
2001	10	24	3.62	8.24	8.00	9.77	96.74	89.92	NaN	2.47	NaN	71.39
2001	10	25	2.97	6.40	3.70	9.80	95.57	88.24	NaN	2.47	NaN	122.59
2001	10	26	4.32	7.82	1.10	0.94	72.96	70.10	NaN	1.99	NaN	66.57
2001	10	27	6.33	9.73	0.00	0.00	71.69	67.23	NaN	2.44	NaN	119.68
2001	10	28	7.36	10.10	0.00	1.63	76.65	77.05	NaN	2.73	NaN	186.48
2001	10	29	6.76	9.72	4.50	1.50	87.85	84.55	NaN	3.54	NaN	195.00
2001	10	30	9.32	12.58	0.00	0.00	64.27	59.44	NaN	4.00	NaN	194.21
2001	10	31	13.69	14.68	0.00	2.06	32.05	45.99	NaN	3.63	NaN	130.51
2001	11	1	-1.31	2.72	2.20	1.79	89.05	87.20	NaN	3.29	NaN	146.30
2001	11	2	-1.86	1.74	0.00	0.22	83.63	88.04	NaN	1.87	NaN	182.36
2001	11	3	1.97	4.78	0.20	0.00	67.80	73.24	NaN	1.39	NaN	182.22
2001	11	4	5.29	7.96	0.00	0.00	64.70	67.21	NaN	1.69	NaN	30.56
2001	11	5	1.02	3.62	0.00	0.13	90.30	89.87	NaN	2.05	NaN	162.22
2001	11	6	-0.32	2.89	0.00	0.63	85.25	82.81	NaN	2.75	NaN	133.75
2001	11	7	0.50	4.85	12.70	12.77	95.97	84.95	NaN	4.65	NaN	167.36
2001	11	8	2.61	5.76	11.60	9.22	80.88	69.95	NaN	4.36	NaN	167.64
2001	11	9	-6.91	-2.01	11.70	7.49	94.42	93.64	NaN	2.35	NaN	161.76
2001	11	10	-8.26	-4.83	0.20	0.18	94.52	86.81	NaN	1.80	NaN	127.78
2001	11	11	0.54	2.40	0.30	0.00	77.60	63.71	NaN	0.86	NaN	163.70
2001	11	12	1.76	2.37	10.50	10.33	89.03	95.34	NaN	0.86	NaN	165.69
2001	11	13	-3.99	-0.78	7.40	10.39	92.04	97.67	NaN	1.47	NaN	158.24
2001	11	14	-7.66	-5.56	4.30	1.84	94.74	95.00	NaN	1.45	NaN	152.45
2001	11	15	-6.38	-4.00	0.20	0.00	71.98	56.71	NaN	1.62	NaN	149.72
2001	11	16	-0.82	-1.20	0.20	0.00	46.71	54.42	NaN	0.68	NaN	134.21
2001	11	17	1.33	0.52	0.00	0.00	56.37	76.35	NaN	1.02	NaN	148.19
2001	11	18	0.66	1.84	0.00	0.00	53.31	59.97	NaN	1.58	NaN	146.81
2001	11	19	-3.06	-0.87	0.00	0.04	74.84	82.11	NaN	0.60	NaN	144.21
2001	11	20	-4.09	-3.25	0.20	0.29	83.15	96.44	NaN	1.20	NaN	140.69
2001	11	21	-2.21	-0.82	0.00	0.00	50.86	69.21	NaN	2.49	NaN	46.25
2001	11	22	0.84	1.73	6.10	7.81	36.39	63.41	NaN	5.16	NaN	102.82
2001	11	23	-9.09	-4.38	16.20	14.14	92.45	93.87	NaN	4.27	NaN	115.37
2001	11	24	-7.85	-3.50	12.70	12.91	94.05	93.55	NaN	3.84	NaN	59.86
2001	11	25	-4.63	-1.46	17.40	12.24	96.52	95.20	NaN	2.94	NaN	48.56
2001	11	26	-1.12	1.11	11.90	4.71	96.77	97.40	NaN	3.38	NaN	131.20
2001	11	27	-0.47	0.38	3.10	2.01	96.11	96.73	NaN	1.73	NaN	122.69
2001	11	28	-2.83	-0.89	2.60	3.11	80.45	83.28	NaN	3.21	NaN	78.47
2001	11	29	-4.21	-2.40	3.40	0.53	85.97	82.89	NaN	3.70	NaN	112.36
2001	11	30	-1.08	0.67	19.90	6.42	96.45	98.00	NaN	2.04	NaN	118.94
2001	12	1	1.66	1.74	4.70	1.82	96.93	99.79	NaN	2.12	NaN	118.80
2001	12	2	1.00	1.14	2.50	0.00	90.71	87.54	NaN	1.43	NaN	108.89
2001	12	3	-0.70	2.15	0.10	0.18	60.93	76.04	NaN	1.99	NaN	109.35
2001	12	4	1.14	3.11	1.10	3.01	85.63	96.78	NaN	2.60	NaN	113.10
2001	12	5	-1.39	1.40	12.00	8.19	96.49	95.44	NaN	3.41	NaN	111.30
2001	12	6	-1.00	1.17	45.20	22.68	95.78	97.24	NaN	5.38	NaN	19.91
2001	12	7	-5.01	-4.51	15.40	7.32	96.42	97.39	NaN	1.56	NaN	94.91
2001	12	8	-7.41	-9.34	0.00	0.00	91.78	89.21	NaN	2.17	NaN	64.44
2001	12	9	-7.49	-8.33	0.10	0.00	63.52	69.85	NaN	2.39	NaN	55.14
2001	12	10	-5.80	-4.85	0.00	0.00	39.47	45.90	NaN	1.47	NaN	55.42
2001	12	11	-5.18	-3.53	4.60	5.23	86.78	89.51	NaN	1.98	NaN	103.98
2001	12	12	-6.02	-4.61	10.00	14.86	96.45	94.24	NaN	2.32	NaN	101.76
2001	12	13	-14.55	-15.66	12.00	8.29	88.72	93.30	NaN	2.34	NaN	32.08
2001	12	14	-14.86	-16.76	0.00	0.00	82.91	92.79	NaN	2.28	NaN	45.69
2001	12	15	-9.47	-12.69	0.00	0.00	69.89	86.08	NaN	2.15	NaN	99.54
2001	12	16	-12.55	-14.31	0.70	0.91	86.41	94.84	NaN	1.94	NaN	101.90
2001	12	17	-11.38	-8.40	2.40	2.35	89.77	86.23	NaN	3.16	NaN	95.93
2001	12	18	-8.76	-7.17	0.10	0.13	91.43	90.04	NaN	2.71	NaN	94.81
2001	12	19	-5.42	-3.32	1.90	0.00	62.57	72.69	NaN	3.86	NaN	93.06
2001	12	20	-9.78	-7.61	8.80	1.34	84.13	91.26	NaN	3.59	NaN	90.83
2001	12	21	-9.22	-6.55	15.40	0.01	45.32	52.68	NaN	5.18	NaN	53.19
2001	12	22	-6.64	-4.82	3.70	3.27	80.58	85.07	NaN	4.56	NaN	89.63
2001	12	23	-12.52	-10.16	8.90	2.28	86.87	86.18	NaN	3.46	NaN	77.27
2001	12	24	-12.21	-10.92	15.20	0.03	50.08	56.05	NaN	3.20	NaN	51.30
2001	12	25	-3.10	-0.74	11.60	1.48	70.64	67.99	NaN	5.43	NaN	57.31
2001	12	26	-5.99	-4.41	8.40	6.99	86.32	89.51	NaN	3.47	NaN	40.46
2001	12	27	-10.98	-7.73	45.60	1.14	74.41	72.25	NaN	4.56	NaN	49.72
2001	12	28	-2.97	0.21	26.30	15.03	81.63	80.66	NaN	6.06	NaN	58.89
2001	12	29	-0.06	1.92	16.70	39.72	92.48	97.27	NaN	5.33	NaN	76.06
2001	12	30	-7.25	-5.73	60.08	3.54	82.12	86.87	NaN	4.13	NaN	81.20
2001	12	31	-11.89	-9.42	29.90	2.89	85.07	86.36	NaN	3.73	NaN	27.82
2002	1	1	-12.28	-8.65	41.90	0.21	67.58	66.86	NaN	4.39	NaN	73.10
2002	1	2	-8.27	-6.00	1.50	2.58	54.91	64.17	NaN	4.32	NaN	77.22
2002	1	3	-11.31	-15.20	3.20	0.06	62.43	75.36	NaN	1.76	NaN	77.18
2002	1	4	-7.84	-10.19	17.90	0.00	21.58	34.19	NaN	1.47	NaN	71.53
2002	1	5	-6.51	-7.08	12.90	0.00	26.52	32.87	NaN	2.27	NaN	49.81
2002	1	6	-2.85	-4.22	13.80	0.00	19.89	31.57	NaN	2.77	NaN	30.00
2002	1	7	-5.28	-5.84	0.00	0.66	59.38	84.69	NaN	1.90	NaN	64.03
2002	1	8	-3.26	-3.81	0.00	0.00	35.93	53.76	NaN	0.91	NaN	77.55
2002	1	9	-1.37	-2.17	0.00	0.00	36.99	50.56	NaN	0.96	NaN	76.99
2002	1	10	-2.69	-3.56	0.00	0.00	42.62	48.78	NaN	0.63	NaN	75.65
2002	1	11	-4.37	-4.81	0.00	0.00	46.04	56.40	NaN	1.70	NaN	49.31
2002	1	12	-4.33	-4.15	0.30	0.09	73.24	78.27	NaN	2.95	NaN	47.96
2002	1	13	-6.64	-5.77	1.20	0.35	88.32	82.41	NaN	1.63	NaN	51.48
2002	1	14	-8.72	-9.03	0.00	0.00	64.41	87.99	NaN	1.19	NaN	76.11
2002	1	15	-6.46	-5.73	0.00	0.00	51.82	69.63	NaN	1.65	NaN	75.32
2002	1	16	-3.93	-3.02	0.00	0.06	67.29	70.66	NaN	2.64	NaN	74.17
2002	1	17	-6.29	-5.93	0.00	0.01	88.30	94.11	NaN	2.00	NaN	53.56
2002	1	18	-6.60	-5.06	0.00	0.00	64.65	75.28	NaN	2.66	NaN	72.36
2002	1	19	-3.07	-0.93	1.60	2.75	55.10	63.50	NaN	3.41	NaN	73.38
2002	1	20	-2.51	-0.55	5.50	0.05	81.83	70.26	NaN	4.56	NaN	59.26
2002	1	21	1.78	2.49	9.70	12.35	85.62	85.41	NaN	5.20	NaN	73.61
2002	1	22	3.47	2.83	0.10	0.00	50.69	73.37	NaN	3.11	NaN	62.92
2002	1	23	0.80	1.99	0.00	0.00	62.75	77.45	NaN	3.18	NaN	59.40
2002	1	24	2.60	2.30	0.00	0.69	60.92	90.76	NaN	3.05	NaN	77.64
2002	1	25	-0.91	-0.12	0.40	3.57	78.78	87.50	NaN	3.84	NaN	59.63
2002	1	26	3.01	2.93	0.10	5.75	42.75	78.38	NaN	4.17	NaN	55.42
2002	1	27	3.88	3.79	25.70	22.13	64.06	90.62	NaN	5.51	NaN	67.13
2002	1	28	4.66	4.18	5.00	0.54	75.10	95.27	NaN	5.35	NaN	54.07
2002	1	29	6.07	4.71	0.00	0.00	21.24	55.15	NaN	4.05	NaN	30.69
2002	1	30	7.27	6.63	0.00	0.00	20.91	59.93	NaN	4.39	NaN	75.32
2002	1	31	4.86	4.56	0.00	0.00	40.56	64.93	NaN	3.51	NaN	60.74
2002	2	1	1.51	3.53	0.60	0.01	78.12	75.10	NaN	3.07	NaN	77.78
2002	2	2	5.67	7.66	0.00	0.00	34.06	40.92	NaN	2.77	NaN	75.97
2002	2	3	8.34	10.83	0.00	0.00	16.68	30.55	NaN	5.44	NaN	82.27
2002	2	4	3.32	4.35	0.00	0.00	41.80	59.35	NaN	2.39	NaN	81.20
2002	2	5	4.03	6.20	0.00	0.00	33.64	39.57	NaN	2.32	NaN	79.31
2002	2	6	1.23	2.84	0.00	8.40	79.43	86.91	NaN	1.17	NaN	83.66
2002	2	7	-2.69	-0.39	7.20	7.13	95.46	95.75	NaN	1.21	NaN	79.17
2002	2	8	-0.59	2.00	0.50	1.34	82.93	79.42	NaN	4.06	NaN	80.97
2002	2	9	1.98	5.09	1.70	3.54	89.65	77.40	NaN	3.47	NaN	81.11
2002	2	10	-1.71	1.30	9.20	12.90	86.61	88.17	NaN	4.84	NaN	83.38
2002	2	11	0.84	3.37	0.50	0.21	72.31	76.29	NaN	5.16	NaN	84.95
2002	2	12	5.96	5.88	0.00	0.01	48.70	70.06	NaN	5.29	NaN	79.26
2002	2	13	3.87	5.32	0.00	1.85	66.17	80.42	NaN	4.43	NaN	69.21
2002	2	14	-0.11	3.07	0.00	6.02	92.24	88.17	NaN	2.44	NaN	87.41
2002	2	15	-0.41	3.14	0.00	0.00	76.10	57.83	NaN	2.93	NaN	89.35
2002	2	16	1.65	5.07	0.00	0.00	59.05	57.41	NaN	3.33	NaN	89.77
2002	2	17	0.90	4.48	0.00	0.00	55.91	56.82	NaN	1.68	NaN	88.29
2002	2	18	-1.19	0.76	0.50	3.42	70.20	83.41	NaN	2.17	NaN	92.78
2002	2	19	-4.35	-0.94	9.80	6.01	88.70	81.12	NaN	4.51	NaN	76.90
2002	2	20	-1.38	2.20	5.20	6.21	78.86	68.88	NaN	5.61	NaN	92.59
2002	2	21	-6.04	-3.23	20.40	7.25	94.28	90.82	NaN	3.94	NaN	29.86
2002	2	22	-5.19	-1.71	1.20	3.49	59.70	60.31	NaN	3.83	NaN	95.60
2002	2	23	-1.05	1.27	1.30	5.73	83.07	82.58	NaN	4.98	NaN	98.06
2002	2	24	-8.47	-3.67	16.80	6.61	92.10	86.34	NaN	4.83	NaN	90.74
2002	2	25	-3.40	0.48	42.10	19.37	93.64	84.94	NaN	5.85	NaN	85.19
2002	2	26	3.26	4.20	0.40	0.19	59.20	73.17	NaN	3.28	NaN	88.10
2002	2	27	1.62	4.03	3.20	5.61	79.38	88.83	NaN	2.58	NaN	46.20
2002	2	28	-1.89	1.82	12.90	1.26	90.49	71.46	NaN	3.64	NaN	102.69
2002	3	1	-1.21	2.00	0.60	2.58	74.51	68.52	NaN	1.76	NaN	109.72
2002	3	2	-1.66	2.26	3.40	8.31	95.58	94.31	NaN	1.29	NaN	105.42
2002	3	3	-4.44	-1.59	3.30	8.16	92.23	82.06	NaN	1.73	NaN	89.44
2002	3	4	-2.17	0.84	0.00	0.00	63.75	53.18	NaN	1.74	NaN	103.56
2002	3	5	3.96	6.88	0.00	0.00	37.40	39.34	NaN	2.22	NaN	111.34
2002	3	6	6.79	7.98	0.00	0.00	47.25	65.27	NaN	2.18	NaN	114.31
2002	3	7	4.12	4.80	0.00	0.13	67.79	84.95	NaN	4.72	NaN	112.50
2002	3	8	0.08	2.62	2.50	4.42	77.97	75.88	NaN	2.16	NaN	112.22
2002	3	9	5.79	7.10	0.00	0.19	37.56	54.88	NaN	3.14	NaN	52.36
2002	3	10	0.02	1.99	0.60	4.04	65.35	68.86	NaN	3.01	NaN	55.42
2002	3	11	3.79	7.61	0.00	0.00	18.31	27.69	NaN	2.05	NaN	79.12
2002	3	12	5.24	9.28	0.00	0.00	25.16	26.42	NaN	2.98	NaN	116.02
2002	3	13	6.30	8.88	0.00	0.00	29.95	40.28	NaN	3.05	NaN	98.33
2002	3	14	7.01	9.89	0.00	0.00	34.97	46.08	NaN	2.82	NaN	116.67
2002	3	15	4.62	8.68	0.00	0.00	67.67	49.85	NaN	2.52	NaN	129.17
2002	3	16	4.16	7.57	0.00	0.00	78.02	62.38	NaN	2.49	NaN	110.56
2002	3	17	5.51	9.46	0.00	0.00	51.81	41.16	NaN	2.64	NaN	104.77
2002	3	18	5.84	9.16	0.00	0.00	50.35	47.25	NaN	3.04	NaN	137.59
2002	3	19	2.84	6.79	25.20	40.36	78.46	80.61	NaN	3.62	NaN	80.00
2002	3	20	1.65	6.35	64.30	53.50	96.82	92.25	NaN	5.20	NaN	135.51
2002	3	21	3.25	6.23	31.00	22.63	96.86	91.19	NaN	4.63	NaN	120.14
2002	3	22	-1.62	2.03	32.70	27.83	96.70	93.53	NaN	4.02	NaN	146.06
2002	3	23	-7.74	-2.71	81.00	14.95	96.49	94.76	NaN	4.11	NaN	64.54
2002	3	24	-8.20	-3.64	93.70	24.25	96.49	95.66	NaN	3.48	NaN	114.40
2002	3	25	-8.62	-5.69	21.00	2.51	94.33	93.41	NaN	1.07	NaN	158.47
2002	3	26	-7.84	-4.50	93.52	0.19	88.60	90.10	NaN	1.72	NaN	143.29
2002	3	27	-6.96	-3.94	44.60	0.11	86.79	90.59	NaN	1.99	NaN	135.56
2002	3	28	-3.91	-1.91	161.66	0.00	67.33	68.10	NaN	2.49	NaN	82.36
2002	3	29	1.35	3.17	62.70	0.00	37.81	49.48	NaN	1.97	NaN	129.91
2002	3	30	4.16	5.31	4.00	0.00	43.36	53.09	NaN	1.04	NaN	122.92
2002	3	31	2.88	6.49	3.60	0.33	71.99	65.71	NaN	1.43	NaN	169.44
2002	4	1	2.78	5.81	11.20	0.26	79.01	74.99	NaN	1.45	NaN	144.03
2002	4	2	4.30	7.05	16.90	0.00	71.29	64.50	NaN	1.93	NaN	115.42
2002	4	3	4.90	7.46	10.30	0.00	48.81	62.40	NaN	2.76	NaN	159.44
2002	4	4	3.27	5.65	4.00	0.00	57.46	63.65	NaN	2.33	NaN	182.78
2002	4	5	-1.02	2.17	1.00	2.74	63.85	69.65	NaN	1.77	NaN	136.39
2002	4	6	-4.74	-1.29	0.20	0.00	73.27	65.02	NaN	1.64	NaN	180.60
2002	4	7	-2.72	0.06	0.00	0.00	58.22	63.43	NaN	1.53	NaN	112.82
2002	4	8	0.27	3.47	0.00	0.00	65.55	68.17	NaN	1.77	NaN	180.97
2002	4	9	-2.26	2.81	0.30	0.03	87.10	73.00	NaN	1.86	NaN	192.50
2002	4	10	-2.12	1.53	0.00	2.82	77.90	82.25	NaN	2.96	NaN	200.74
2002	4	11	3.73	8.49	0.00	0.00	46.75	47.27	NaN	3.11	NaN	205.19
2002	4	12	6.17	10.05	0.00	1.44	61.17	63.89	NaN	3.00	NaN	205.74
2002	4	13	5.61	8.91	0.00	9.19	75.64	79.78	NaN	1.69	NaN	202.04
2002	4	14	0.21	3.60	8.70	7.21	96.81	92.59	NaN	2.14	NaN	205.00
2002	4	15	-2.88	1.05	4.90	10.32	95.58	92.02	NaN	1.51	NaN	205.65
2002	4	16	-2.62	3.19	0.00	0.21	87.54	79.18	NaN	1.62	NaN	205.56
2002	4	17	-0.93	3.30	0.00	0.08	83.86	88.53	NaN	1.49	NaN	213.98
2002	4	18	1.18	4.69	0.00	2.37	78.82	87.74	NaN	1.37	NaN	216.57
2002	4	19	1.87	5.45	2.00	24.56	78.82	89.83	NaN	2.08	NaN	73.10
2002	4	20	-0.77	3.49	11.70	10.57	94.26	95.38	NaN	1.41	NaN	29.91
2002	4	21	1.06	6.35	0.20	4.71	96.48	95.27	NaN	0.90	NaN	31.76
2002	4	22	3.66	7.28	0.00	9.95	87.76	90.65	NaN	1.19	NaN	120.46
2002	4	23	4.44	8.01	0.10	6.74	78.61	89.75	NaN	2.20	NaN	160.05
2002	4	24	1.45	6.49	39.50	34.90	96.79	98.36	NaN	2.59	NaN	154.81
2002	4	25	3.48	7.97	16.60	2.85	89.37	85.08	NaN	1.74	NaN	239.91
2002	4	26	7.22	10.20	33.50	10.53	76.18	83.49	NaN	2.89	NaN	246.20
2002	4	27	0.71	4.94	213.50	7.29	78.29	80.27	NaN	3.91	NaN	245.19
2002	4	28	4.79	8.56	25.30	0.00	50.06	58.29	NaN	2.66	NaN	259.26
2002	4	29	5.01	7.06	61.40	8.62	67.18	84.31	NaN	2.26	NaN	256.62
2002	4	30	5.41	8.77	25.20	0.00	56.83	61.39	NaN	2.77	NaN	254.40
2002	5	1	9.82	14.00	7.60	0.25	54.90	53.55	NaN	2.01	NaN	252.78
2002	5	2	10.19	14.55	56.30	0.00	49.80	49.23	NaN	3.09	NaN	245.32
2002	5	3	10.67	13.25	51.80	0.00	56.50	62.90	NaN	1.71	NaN	260.23
2002	5	4	6.64	10.35	35.70	12.84	80.71	79.02	NaN	1.64	NaN	261.81
2002	5	5	1.16	5.59	19.80	3.64	96.60	91.21	NaN	1.15	NaN	266.57
2002	5	6	3.35	6.90	9.90	6.92	89.34	88.11	NaN	1.61	NaN	202.78
2002	5	7	7.97	12.20	27.50	0.00	67.22	51.71	NaN	2.21	NaN	276.71
2002	5	8	10.35	14.92	22.00	0.00	46.64	55.69	NaN	4.44	NaN	278.06
2002	5	9	12.19	14.87	10.10	0.39	53.13	61.95	NaN	2.06	NaN	241.94
2002	5	10	9.07	12.22	6.00	4.54	79.60	75.28	NaN	1.59	NaN	189.95
2002	5	11	7.31	11.26	6.20	15.42	83.74	76.81	NaN	1.82	NaN	177.96
2002	5	12	6.49	10.04	4.90	8.05	92.52	87.45	NaN	1.94	NaN	274.44
2002	5	13	7.92	12.17	21.00	6.31	90.21	81.60	NaN	2.03	NaN	155.42
2002	5	14	7.46	11.61	17.30	3.53	82.44	66.57	NaN	3.39	NaN	221.30
2002	5	15	7.98	11.07	32.90	0.05	69.92	68.17	NaN	2.13	NaN	126.30
2002	5	16	12.16	14.55	3.40	0.00	59.74	61.44	NaN	1.62	NaN	176.11
2002	5	17	12.95	17.03	3.30	1.67	58.45	60.87	NaN	2.03	NaN	272.59
2002	5	18	13.97	16.06	4.50	6.78	64.16	75.46	NaN	2.30	NaN	220.42
2002	5	19	9.94	10.27	NaN	0.53	97.15	89.37	NaN	3.08	NaN	146.16
2002	5	20	NaN	10.44	NaN	2.77	NaN	86.03	NaN	1.64	NaN	167.64
2002	5	21	NaN	14.80	NaN	1.04	NaN	62.82	NaN	1.70	NaN	120.56
2002	5	22	NaN	18.08	NaN	0.00	NaN	47.96	NaN	2.69	NaN	65.56
2002	5	23	NaN	15.96	NaN	0.00	NaN	58.17	NaN	2.79	NaN	246.62
2002	5	24	NaN	10.08	NaN	0.40	NaN	84.07	NaN	2.41	NaN	279.12
2002	5	25	NaN	9.47	NaN	19.92	NaN	93.79	NaN	1.49	NaN	52.08
2002	5	26	NaN	11.09	NaN	15.21	NaN	89.18	NaN	1.53	NaN	225.37
2002	5	27	NaN	8.99	NaN	5.18	NaN	95.12	NaN	1.76	NaN	217.04
2002	5	28	NaN	8.18	NaN	8.96	NaN	90.93	NaN	2.28	NaN	233.98
2002	5	29	NaN	9.58	NaN	8.68	NaN	87.55	NaN	2.34	NaN	265.32
2002	5	30	NaN	10.58	NaN	0.00	NaN	75.68	NaN	1.43	NaN	137.69
2002	5	31	NaN	12.72	NaN	0.67	NaN	72.46	NaN	1.30	NaN	323.89
2002	6	1	NaN	11.65	NaN	0.15	NaN	79.28	NaN	1.54	NaN	249.03
2002	6	2	NaN	10.37	NaN	0.00	NaN	65.30	NaN	1.79	NaN	260.28
2002	6	3	NaN	13.69	NaN	0.30	NaN	53.09	NaN	1.59	NaN	146.39
2002	6	4	NaN	15.29	NaN	7.64	NaN	77.62	NaN	1.86	NaN	119.03
2002	6	5	NaN	18.79	NaN	2.47	NaN	55.39	NaN	1.81	NaN	99.12
2002	6	6	NaN	15.36	NaN	2.14	NaN	67.76	NaN	2.07	NaN	213.94
2002	6	7	NaN	10.80	NaN	19.00	NaN	83.23	NaN	4.67	NaN	337.92
2002	6	8	NaN	11.74	NaN	5.24	NaN	80.82	NaN	2.54	NaN	324.68
2002	6	9	NaN	11.40	NaN	35.78	NaN	92.53	NaN	1.29	NaN	176.34
2002	6	10	NaN	9.99	NaN	15.41	NaN	92.36	NaN	3.61	NaN	270.00
2002	6	11	NaN	10.67	NaN	0.87	NaN	76.03	NaN	2.27	NaN	261.06
2002	6	12	NaN	14.48	NaN	1.83	NaN	73.37	NaN	1.77	NaN	250.19
2002	6	13	NaN	17.40	NaN	2.90	NaN	67.72	NaN	2.90	NaN	248.61
2002	6	14	NaN	17.73	NaN	0.00	NaN	69.23	NaN	2.45	NaN	238.75
2002	6	15	NaN	20.52	NaN	3.78	NaN	60.91	NaN	2.61	NaN	338.06
2002	6	16	NaN	18.81	NaN	13.95	NaN	76.70	NaN	2.64	NaN	342.82
2002	6	17	NaN	20.23	NaN	0.00	NaN	63.13	NaN	1.98	NaN	345.74
2002	6	18	22.59	22.58	0.10	0.00	48.11	60.79	NaN	1.65	NaN	257.64
2002	6	19	19.97	22.53	0.00	1.00	58.12	68.26	NaN	2.27	NaN	63.43
2002	6	20	19.16	22.03	11.70	14.25	72.06	63.03	NaN	2.67	NaN	280.14
2002	6	21	16.78	18.84	3.40	12.06	77.30	87.35	NaN	1.66	NaN	337.36
2002	6	22	17.59	19.17	0.00	0.00	77.16	76.97	NaN	2.10	NaN	349.77
2002	6	23	18.95	21.87	0.00	4.70	74.42	68.73	NaN	1.61	NaN	241.44
2002	6	24	14.48	17.23	20.50	27.50	81.23	86.46	NaN	2.47	NaN	94.68
2002	6	25	10.24	13.38	0.00	1.71	90.01	82.24	NaN	1.76	NaN	35.93
2002	6	26	11.30	14.69	0.00	0.00	77.28	68.90	NaN	1.60	NaN	162.59
2002	6	27	14.14	17.33	5.20	4.13	77.59	69.68	NaN	2.17	NaN	65.09
2002	6	28	7.82	10.83	31.90	32.58	95.96	89.17	NaN	2.38	NaN	180.37
2002	6	29	5.25	8.83	0.00	1.68	85.46	77.90	NaN	2.22	NaN	252.69
2002	6	30	8.87	12.25	0.00	0.00	77.14	69.65	NaN	1.51	NaN	369.31
2002	7	1	12.37	15.56	0.00	2.45	81.25	72.48	NaN	2.07	NaN	368.47
2002	7	2	12.22	15.61	0.00	14.24	85.31	82.99	NaN	1.65	NaN	363.75
2002	7	3	14.13	15.96	12.00	31.98	81.32	89.58	NaN	1.70	NaN	378.98
2002	7	4	6.76	11.61	24.40	10.71	87.11	81.68	NaN	3.14	NaN	369.68
2002	7	5	10.33	15.43	0.00	0.21	74.31	66.07	NaN	2.20	NaN	314.26
2002	7	6	10.49	14.27	11.00	61.68	88.11	82.15	NaN	2.55	NaN	307.27
2002	7	7	10.00	13.65	13.40	4.31	92.17	83.43	NaN	2.19	NaN	239.63
2002	7	8	15.05	18.61	0.00	0.00	69.37	62.61	NaN	1.38	NaN	79.63
2002	7	9	18.58	21.44	12.10	2.37	70.54	65.43	NaN	1.95	NaN	323.01
2002	7	10	14.70	18.82	11.70	10.84	84.79	72.70	NaN	2.00	NaN	107.18
2002	7	11	9.23	12.91	2.50	4.59	94.87	92.81	NaN	1.12	NaN	128.15
2002	7	12	12.99	15.08	0.00	17.05	80.68	96.73	NaN	1.12	NaN	334.07
2002	7	13	12.09	15.85	15.40	11.73	94.42	92.87	NaN	1.51	NaN	356.76
2002	7	14	9.94	16.15	0.30	12.38	97.27	88.71	NaN	1.24	NaN	364.95
2002	7	15	12.93	15.19	5.00	24.93	97.24	94.86	NaN	1.32	NaN	368.06
2002	7	16	13.89	17.81	0.50	17.25	90.12	74.45	NaN	1.82	NaN	342.73
2002	7	17	11.48	15.08	37.70	27.70	97.32	88.60	NaN	2.35	NaN	286.90
2002	7	18	8.40	12.14	7.40	5.49	97.12	94.12	NaN	2.79	NaN	370.74
2002	7	19	9.80	13.28	0.00	0.00	88.49	77.36	NaN	1.82	NaN	365.19
2002	7	20	12.54	15.27	0.00	0.00	78.01	66.18	NaN	1.53	NaN	308.52
2002	7	21	15.41	17.66	14.20	9.63	63.22	65.94	NaN	3.16	NaN	305.28
2002	7	22	10.08	12.06	5.50	6.48	84.68	85.40	NaN	2.33	NaN	281.16
2002	7	23	12.59	14.87	0.00	0.00	72.64	69.32	NaN	1.83	NaN	366.62
2002	7	24	11.78	15.32	5.40	10.95	77.91	78.08	NaN	3.16	NaN	333.75
2002	7	25	6.85	12.03	20.30	2.14	96.43	86.07	NaN	2.45	NaN	178.89
2002	7	26	6.22	12.37	4.00	6.00	96.44	87.03	NaN	1.79	NaN	276.81
2002	7	27	9.67	13.99	7.10	0.36	97.20	82.75	NaN	1.74	NaN	378.89
2002	7	28	13.16	17.59	0.00	3.81	81.50	69.16	NaN	2.37	NaN	365.56
2002	7	29	14.56	18.31	10.10	12.56	85.07	73.75	NaN	1.72	NaN	123.84
2002	7	30	15.16	18.59	0.00	5.79	79.25	70.30	NaN	1.89	NaN	225.42
2002	7	31	15.01	17.39	0.00	16.45	82.40	84.16	NaN	1.94	NaN	365.74
2002	8	1	13.39	16.33	1.70	8.70	97.22	89.54	NaN	2.55	NaN	338.75
2002	8	2	11.91	14.99	2.00	0.99	91.05	85.39	NaN	2.18	NaN	188.01
2002	8	3	14.39	17.98	6.20	6.55	84.30	69.06	NaN	1.36	NaN	293.80
2002	8	4	11.92	16.20	6.50	10.94	97.29	81.66	NaN	2.22	NaN	256.39
2002	8	5	11.25	14.25	2.00	8.04	85.99	88.46	NaN	1.62	NaN	362.36
2002	8	6	9.90	14.75	47.60	84.70	96.75	86.29	NaN	1.99	NaN	173.19
2002	8	7	7.45	12.25	49.80	91.88	97.09	94.46	NaN	4.34	NaN	275.97
2002	8	8	8.87	13.59	14.80	9.08	96.45	91.61	NaN	1.78	NaN	364.58
2002	8	9	10.84	14.37	1.20	18.63	94.24	87.61	NaN	1.44	NaN	348.19
