Year	Month	Day	T_obs	T_mod	P_obs	P_mod	H_obs	H_mod	W_obs	W_mod	SW_obs	SW_mod
2005	6	3	19.58	20.64	NaN	0.63	55.42	55.19	NaN	1.28	NaN	274.81
2005	6	4	16.25	17.67	NaN	15.10	81.25	78.12	NaN	1.82	NaN	322.04
2005	6	5	14.60	15.02	NaN	8.78	67.92	72.90	NaN	2.78	NaN	238.43
2005	6	6	13.42	14.69	NaN	2.95	76.38	70.99	NaN	2.27	NaN	251.57
2005	6	7	9.55	10.56	NaN	4.38	75.83	77.05	NaN	3.21	NaN	255.37
2005	6	8	8.41	9.21	NaN	3.11	77.92	79.77	NaN	2.77	NaN	266.67
2005	6	9	8.93	9.69	NaN	2.81	75.38	73.13	NaN	2.07	NaN	257.87
2005	6	10	11.43	12.26	NaN	5.49	63.33	76.98	NaN	2.40	NaN	297.78
2005	6	11	13.69	13.87	NaN	11.00	60.71	78.99	NaN	1.69	NaN	335.65
2005	6	12	13.37	14.63	NaN	1.12	81.38	73.50	NaN	0.77	NaN	349.81
2005	6	13	16.59	18.81	NaN	1.82	72.08	63.63	NaN	1.54	NaN	323.33
2005	6	14	17.87	19.73	NaN	2.76	74.13	66.25	NaN	1.57	NaN	281.39
2005	6	15	17.82	18.64	NaN	17.92	78.63	79.79	NaN	1.20	NaN	324.35
2005	6	16	18.86	18.36	NaN	19.43	71.42	82.59	NaN	1.91	NaN	280.83
2005	6	17	19.00	19.59	NaN	5.42	69.29	74.46	NaN	1.84	NaN	257.50
2005	6	18	19.13	18.46	NaN	3.24	79.50	76.40	NaN	2.05	NaN	53.61
2005	6	19	18.72	17.71	NaN	0.00	55.46	58.74	NaN	1.26	NaN	325.93
2005	6	20	19.78	19.89	NaN	0.00	49.46	58.96	NaN	1.62	NaN	353.98
2005	6	21	21.75	21.36	NaN	0.00	55.42	58.48	NaN	1.26	NaN	347.22
2005	6	22	23.36	22.28	NaN	11.34	59.88	68.45	NaN	2.17	NaN	329.44
2005	6	23	22.07	21.92	NaN	0.00	62.92	67.04	NaN	1.73	NaN	104.35
2005	6	24	23.51	24.04	NaN	6.12	59.63	63.51	NaN	1.05	NaN	346.76
2005	6	25	23.50	24.25	NaN	13.74	63.88	70.82	NaN	1.97	NaN	356.20
2005	6	26	20.62	21.74	NaN	16.32	83.21	79.34	NaN	2.66	NaN	355.28
2005	6	27	22.49	21.94	NaN	0.44	71.42	74.85	NaN	1.34	NaN	352.59
2005	6	28	22.31	23.19	NaN	1.28	72.75	67.41	NaN	1.45	NaN	352.13
2005	6	29	20.50	22.76	NaN	19.29	78.79	67.30	NaN	1.63	NaN	342.96
2005	6	30	19.61	20.47	NaN	28.76	71.96	80.55	NaN	2.83	NaN	309.72
2005	7	1	14.90	17.21	NaN	13.33	86.61	80.15	NaN	3.18	NaN	331.67
2005	7	2	16.35	17.22	NaN	4.60	78.50	79.34	NaN	3.24	NaN	365.93
2005	7	3	19.51	19.43	NaN	0.62	63.42	69.68	NaN	1.53	NaN	365.28
2005	7	4	20.92	22.30	NaN	16.34	63.83	64.01	NaN	1.12	NaN	360.09
2005	7	5	11.90	13.10	NaN	23.97	87.67	80.49	NaN	2.23	NaN	230.37
2005	7	6	15.49	16.35	NaN	3.86	63.88	60.44	NaN	1.70	NaN	354.07
2005	7	7	14.42	14.58	NaN	7.74	82.83	76.21	NaN	2.36	NaN	295.74
2005	7	8	13.03	15.18	NaN	4.35	74.79	72.89	NaN	1.10	NaN	226.20
2005	7	9	15.82	16.44	NaN	1.02	66.21	76.44	NaN	1.16	NaN	301.02
2005	7	10	14.58	17.21	NaN	24.90	90.42	84.66	NaN	1.57	NaN	304.35
2005	7	11	16.00	17.47	NaN	35.44	89.42	89.63	NaN	1.79	NaN	291.30
2005	7	12	16.42	17.56	NaN	9.38	86.45	87.40	NaN	1.28	NaN	216.20
2005	7	13	19.52	19.58	NaN	0.32	62.60	70.37	NaN	1.52	NaN	269.07
2005	7	14	21.04	21.56	NaN	0.00	56.73	60.76	NaN	1.24	NaN	317.69
2005	7	15	22.11	23.29	NaN	6.92	57.08	59.15	NaN	1.92	NaN	309.17
2005	7	16	21.74	22.92	NaN	26.53	66.25	69.17	NaN	2.73	NaN	324.07
2005	7	17	22.13	21.04	NaN	18.21	63.00	75.45	NaN	2.03	NaN	207.41
2005	7	18	21.98	22.43	NaN	18.13	63.58	64.82	NaN	1.42	NaN	276.11
2005	7	19	17.55	19.26	NaN	7.38	78.96	76.04	NaN	3.19	NaN	231.48
2005	7	20	19.03	18.48	NaN	0.31	60.67	70.48	NaN	2.73	NaN	371.57
2005	7	21	17.35	16.83	NaN	5.54	59.75	74.33	NaN	3.00	NaN	365.56
2005	7	22	17.89	16.59	NaN	8.70	64.75	78.02	NaN	2.37	NaN	367.22
2005	7	23	16.73	16.82	NaN	11.81	74.63	80.55	NaN	1.87	NaN	298.61
2005	7	24	18.39	19.24	NaN	0.67	72.58	68.58	NaN	1.28	NaN	360.56
2005	7	25	19.29	21.80	NaN	18.48	78.21	71.46	NaN	2.54	NaN	333.33
2005	7	26	20.00	21.68	NaN	1.50	77.58	73.70	NaN	1.07	NaN	320.93
2005	7	27	23.90	24.27	NaN	0.67	64.63	68.44	NaN	1.22	NaN	301.94
2005	7	28	26.23	27.30	NaN	0.00	60.13	56.69	NaN	1.70	NaN	358.15
2005	7	29	26.86	28.39	NaN	0.11	60.17	52.01	NaN	1.42	NaN	355.37
2005	7	30	21.26	21.98	NaN	20.11	73.29	75.33	NaN	1.54	NaN	278.06
2005	7	31	16.70	17.99	NaN	0.04	88.00	74.64	NaN	1.73	NaN	328.06
2005	8	1	19.77	19.70	NaN	1.98	67.67	67.15	NaN	1.51	NaN	258.43
2005	8	2	20.60	20.72	NaN	6.77	77.25	78.92	NaN	1.61	NaN	336.76
2005	8	3	16.78	16.84	NaN	5.56	84.92	84.91	NaN	2.46	NaN	360.46
2005	8	4	16.43	15.44	NaN	5.98	65.79	75.74	NaN	2.76	NaN	348.70
2005	8	5	16.62	16.76	NaN	0.05	65.29	67.03	NaN	1.63	NaN	121.57
2005	8	6	14.59	16.53	NaN	4.43	86.88	67.81	NaN	3.11	NaN	363.98
2005	8	7	11.57	12.55	NaN	15.67	83.75	78.08	NaN	2.63	NaN	188.80
2005	8	8	10.83	12.15	NaN	10.17	82.30	78.19	NaN	2.74	NaN	267.13
2005	8	9	14.24	15.70	NaN	0.00	66.92	65.03	NaN	2.77	NaN	334.72
2005	8	10	15.45	17.25	NaN	2.94	73.96	67.29	NaN	2.11	NaN	270.09
2005	8	11	17.15	17.18	NaN	0.00	64.29	67.00	NaN	1.89	NaN	180.00
2005	8	12	17.84	18.46	NaN	0.09	62.54	61.51	NaN	1.66	NaN	181.20
2005	8	13	16.05	18.14	NaN	4.25	81.17	72.69	NaN	2.11	NaN	353.89
2005	8	14	15.41	17.33	NaN	12.62	76.42	72.32	NaN	1.74	NaN	352.31
2005	8	15	12.85	13.68	NaN	14.88	81.46	83.71	NaN	2.58	NaN	352.41
2005	8	16	13.20	15.76	NaN	12.60	90.83	81.51	NaN	1.89	NaN	313.52
2005	8	17	14.32	16.94	NaN	5.84	89.54	80.50	NaN	0.88	NaN	293.24
2005	8	18	17.33	20.06	NaN	0.00	74.63	64.05	NaN	2.18	NaN	273.70
2005	8	19	18.71	20.62	NaN	0.00	75.75	67.84	NaN	1.41	NaN	326.11
2005	8	20	15.85	18.25	NaN	18.78	89.00	87.48	NaN	1.12	NaN	325.00
2005	8	21	15.57	18.52	NaN	8.44	90.17	86.68	NaN	1.42	NaN	334.81
2005	8	22	16.03	16.92	NaN	11.43	89.21	88.61	NaN	1.23	NaN	298.52
2005	8	23	15.47	16.74	NaN	79.18	87.00	91.60	NaN	1.84	NaN	298.24
2005	8	24	16.20	17.21	NaN	23.58	81.96	82.45	NaN	2.50	NaN	302.50
2005	8	25	18.17	19.17	NaN	10.61	74.04	70.25	NaN	1.36	NaN	266.94
2005	8	26	15.72	17.60	NaN	0.00	81.08	73.39	NaN	1.30	NaN	327.96
2005	8	27	16.81	17.83	NaN	13.87	73.96	75.71	NaN	1.49	NaN	326.02
2005	8	28	16.49	17.51	NaN	0.48	87.04	80.30	NaN	1.01	NaN	324.17
2005	8	29	18.68	20.72	NaN	0.00	75.25	73.07	NaN	1.17	NaN	328.24
2005	8	30	19.84	21.20	NaN	0.00	76.25	75.79	NaN	1.31	NaN	268.61
2005	8	31	19.85	21.48	NaN	0.00	76.67	62.96	NaN	1.27	NaN	176.20
2005	9	1	NaN	22.13	NaN	1.60	NaN	68.18	NaN	1.04	NaN	319.54
2005	9	2	NaN	19.93	NaN	57.91	NaN	89.36	NaN	1.71	NaN	288.98
2005	9	3	NaN	18.43	NaN	21.16	NaN	83.35	NaN	1.56	NaN	55.46
2005	9	4	NaN	17.42	NaN	0.00	NaN	72.34	NaN	1.34	NaN	222.50
2005	9	5	NaN	18.80	NaN	0.00	NaN	57.07	NaN	1.36	NaN	307.87
2005	9	6	NaN	20.19	NaN	0.00	NaN	50.71	NaN	1.63	NaN	251.20
2005	9	7	NaN	20.76	NaN	0.00	NaN	47.88	NaN	1.64	NaN	232.69
2005	9	8	NaN	21.97	NaN	0.00	NaN	51.46	NaN	1.33	NaN	289.17
2005	9	9	NaN	22.65	NaN	0.00	NaN	55.71	NaN	1.47	NaN	313.98
2005	9	10	NaN	19.72	NaN	11.46	NaN	74.13	NaN	1.62	NaN	301.48
2005	9	11	NaN	19.10	NaN	18.72	NaN	80.22	NaN	1.39	NaN	307.78
2005	9	12	NaN	16.71	NaN	8.22	NaN	81.25	NaN	1.63	NaN	306.57
2005	9	13	NaN	17.11	NaN	5.24	NaN	82.59	NaN	0.93	NaN	282.04
2005	9	14	NaN	17.32	NaN	2.17	NaN	83.86	NaN	1.46	NaN	212.87
2005	9	15	NaN	17.60	NaN	0.00	NaN	71.66	NaN	2.66	NaN	227.96
2005	9	16	NaN	18.33	NaN	2.49	NaN	68.69	NaN	2.54	NaN	146.57
2005	9	17	NaN	10.31	NaN	17.59	NaN	86.73	NaN	1.63	NaN	200.19
2005	9	18	NaN	10.09	NaN	0.81	NaN	72.16	NaN	2.07	NaN	290.28
2005	9	19	NaN	9.08	NaN	0.18	NaN	76.13	NaN	1.38	NaN	277.41
2005	9	20	NaN	9.78	NaN	0.58	NaN	79.72	NaN	0.90	NaN	124.17
2005	9	21	NaN	11.40	NaN	0.13	NaN	78.00	NaN	0.82	NaN	198.80
2005	9	22	NaN	14.20	NaN	0.00	NaN	68.39	NaN	1.45	NaN	209.44
2005	9	23	NaN	15.90	NaN	0.00	NaN	66.88	NaN	1.04	NaN	118.06
2005	9	24	NaN	16.68	NaN	0.04	NaN	69.38	NaN	1.55	NaN	239.07
2005	9	25	NaN	16.82	NaN	0.00	NaN	63.35	NaN	1.19	NaN	230.65
2005	9	26	NaN	16.62	NaN	8.96	NaN	74.98	NaN	1.61	NaN	169.26
2005	9	27	NaN	16.50	NaN	3.15	NaN	74.46	NaN	1.17	NaN	227.69
2005	9	28	NaN	16.83	NaN	0.06	NaN	64.76	NaN	2.18	NaN	173.80
2005	9	29	NaN	13.32	NaN	12.14	NaN	81.18	NaN	1.99	NaN	261.48
2005	9	30	NaN	8.79	NaN	1.36	NaN	80.96	NaN	2.33	NaN	259.35
2005	10	1	9.11	11.49	NaN	0.00	79.78	62.00	NaN	1.09	NaN	260.37
2005	10	2	10.55	11.35	NaN	10.91	87.64	89.59	NaN	1.06	NaN	241.20
2005	10	3	9.97	12.03	NaN	1.21	90.25	87.79	NaN	1.81	NaN	107.87
2005	10	4	13.59	15.24	NaN	11.44	83.79	86.77	NaN	2.00	NaN	123.80
2005	10	5	15.16	14.96	NaN	2.37	79.17	77.73	NaN	1.96	NaN	238.89
2005	10	6	14.98	14.33	NaN	0.00	59.58	61.01	NaN	2.43	NaN	251.76
2005	10	7	15.90	15.23	NaN	0.00	49.21	56.44	NaN	2.67	NaN	250.19
2005	10	8	14.48	14.51	NaN	0.00	68.08	62.69	NaN	1.42	NaN	248.61
2005	10	9	12.16	14.49	NaN	0.00	81.25	68.72	NaN	1.36	NaN	241.85
2005	10	10	11.44	14.10	NaN	0.00	74.17	58.22	NaN	1.46	NaN	221.94
2005	10	11	14.32	13.36	NaN	0.00	37.13	43.26	NaN	2.02	NaN	182.50
2005	10	12	11.75	12.34	NaN	0.00	56.38	45.85	NaN	1.54	NaN	214.17
2005	10	13	9.41	11.43	NaN	0.00	71.88	56.04	NaN	1.86	NaN	180.00
2005	10	14	8.50	11.20	NaN	0.00	80.00	63.37	NaN	1.41	NaN	184.72
2005	10	15	8.10	11.92	NaN	0.00	79.04	58.69	NaN	0.97	NaN	172.04
2005	10	16	6.63	9.16	NaN	0.00	81.21	67.17	NaN	1.45	NaN	222.50
2005	10	17	4.70	6.06	NaN	0.00	77.33	63.36	NaN	1.56	NaN	214.35
2005	10	18	3.91	6.39	NaN	0.00	76.92	60.77	NaN	1.39	NaN	74.91
2005	10	19	4.28	10.18	NaN	0.00	82.38	50.79	NaN	1.48	NaN	206.57
2005	10	20	8.14	13.92	NaN	1.12	83.58	68.06	NaN	1.14	NaN	93.24
2005	10	21	10.17	14.39	NaN	0.00	82.04	65.21	NaN	0.88	NaN	85.65
2005	10	22	12.98	15.08	NaN	0.00	69.71	58.49	NaN	1.45	NaN	149.07
2005	10	23	12.60	14.36	NaN	7.05	74.88	68.27	NaN	1.82	NaN	203.70
2005	10	24	12.66	13.03	NaN	0.90	77.71	70.79	NaN	1.04	NaN	203.70
2005	10	25	12.11	15.07	NaN	0.00	74.17	45.80	NaN	1.40	NaN	199.17
2005	10	26	12.63	15.69	NaN	0.00	72.38	56.95	NaN	2.45	NaN	189.17
2005	10	27	12.98	15.77	NaN	0.00	74.50	60.03	NaN	0.78	NaN	181.39
2005	10	28	10.60	15.20	NaN	0.00	84.42	55.53	NaN	1.04	NaN	182.78
2005	10	29	9.72	13.56	NaN	0.00	85.42	59.87	NaN	1.15	NaN	180.00
2005	10	30	8.33	13.15	NaN	0.00	84.92	54.00	NaN	1.18	NaN	92.87
2005	10	31	6.53	14.42	NaN	0.00	86.50	47.02	NaN	0.91	NaN	144.07
2005	11	1	7.73	14.30	NaN	5.69	87.57	69.58	NaN	1.62	NaN	156.48
2005	11	2	10.61	12.37	NaN	0.00	87.75	68.34	NaN	0.82	NaN	20.74
2005	11	3	11.07	14.63	NaN	0.00	83.08	53.26	NaN	0.81	NaN	152.22
2005	11	4	8.53	14.11	NaN	0.00	90.54	62.49	NaN	1.20	NaN	125.37
2005	11	5	8.73	9.91	NaN	10.41	91.17	85.69	NaN	1.39	NaN	78.89
2005	11	6	8.37	9.02	NaN	1.79	90.46	82.39	NaN	1.23	NaN	169.91
2005	11	7	8.01	8.18	NaN	0.00	87.33	76.33	NaN	1.24	NaN	168.70
2005	11	8	7.10	9.42	NaN	0.00	76.71	49.66	NaN	1.10	NaN	164.91
2005	11	9	6.97	11.54	NaN	0.00	73.46	48.53	NaN	1.77	NaN	162.31
2005	11	10	4.98	9.37	NaN	0.99	89.83	74.64	NaN	1.13	NaN	164.26
2005	11	11	7.23	8.38	NaN	0.08	81.83	84.64	NaN	1.02	NaN	164.44
2005	11	12	6.96	9.85	NaN	0.00	71.21	58.25	NaN	1.15	NaN	162.31
2005	11	13	3.70	7.94	NaN	0.00	87.50	63.32	NaN	1.18	NaN	157.13
2005	11	14	3.86	3.48	NaN	0.01	83.00	85.30	NaN	1.40	NaN	153.61
2005	11	15	3.96	9.51	NaN	0.00	75.83	53.02	NaN	1.49	NaN	151.30
2005	11	16	5.46	7.41	NaN	1.57	81.54	74.36	NaN	2.00	NaN	149.26
2005	11	17	3.67	1.93	NaN	0.27	66.58	84.12	NaN	2.09	NaN	149.72
2005	11	18	1.43	1.02	NaN	4.31	87.42	90.16	NaN	1.54	NaN	150.37
2005	11	19	-0.22	-1.42	NaN	0.78	86.13	88.23	NaN	1.54	NaN	140.28
2005	11	20	-0.40	-0.03	NaN	1.70	73.88	72.67	NaN	1.67	NaN	75.19
2005	11	21	1.16	0.90	NaN	10.50	92.92	92.28	NaN	2.50	NaN	123.61
2005	11	22	-0.65	-2.51	NaN	5.14	93.46	92.26	NaN	1.30	NaN	129.26
2005	11	23	-4.07	-6.39	NaN	0.09	81.63	88.72	NaN	1.37	NaN	123.52
2005	11	24	-4.90	-6.26	NaN	0.31	84.21	85.67	NaN	1.43	NaN	129.26
2005	11	25	-3.17	-0.60	NaN	0.02	74.17	68.34	NaN	2.52	NaN	89.81
2005	11	26	-1.55	-0.72	NaN	0.03	79.92	69.77	NaN	1.27	NaN	122.13
2005	11	27	-1.69	-0.96	NaN	0.10	93.71	74.80	NaN	1.70	NaN	122.04
2005	11	28	-1.74	-0.80	NaN	0.00	78.08	52.81	NaN	2.12	NaN	123.70
2005	11	29	-2.41	0.61	NaN	0.00	74.50	55.26	NaN	1.21	NaN	120.93
2005	11	30	-3.06	-1.91	NaN	0.62	90.96	94.40	NaN	0.71	NaN	121.11
2005	12	1	-2.95	-2.97	NaN	0.05	87.50	82.47	NaN	1.34	NaN	116.76
2005	12	2	-4.58	2.91	NaN	0.00	83.00	44.76	NaN	1.47	NaN	40.65
2005	12	3	-0.90	3.34	NaN	8.94	88.71	85.80	NaN	2.15	NaN	111.11
2005	12	4	2.95	4.00	NaN	0.03	77.54	62.21	NaN	2.21	NaN	98.61
2005	12	5	1.76	2.62	NaN	6.34	91.29	85.64	NaN	1.69	NaN	96.94
2005	12	6	1.53	0.41	NaN	1.76	94.67	88.91	NaN	1.08	NaN	19.54
2005	12	7	2.07	-0.04	NaN	0.01	86.54	85.62	NaN	1.11	NaN	94.72
2005	12	8	1.65	0.61	NaN	0.00	83.50	69.23	NaN	1.08	NaN	101.76
2005	12	9	0.57	-2.72	NaN	0.65	86.42	95.00	NaN	1.27	NaN	104.17
2005	12	10	-0.68	-4.37	NaN	0.00	81.17	87.40	NaN	1.37	NaN	101.20
2005	12	11	-4.32	-4.23	NaN	0.00	81.17	54.69	NaN	1.72	NaN	81.76
2005	12	12	-5.16	-1.95	NaN	0.42	83.29	59.20	NaN	1.93	NaN	96.57
2005	12	13	-1.63	-1.14	NaN	0.14	82.33	86.65	NaN	0.82	NaN	95.74
2005	12	14	-0.48	-2.78	NaN	1.67	90.42	90.99	NaN	0.86	NaN	85.46
2005	12	15	1.99	0.10	NaN	0.77	67.04	81.62	NaN	1.74	NaN	77.87
2005	12	16	2.98	2.38	NaN	18.78	83.63	87.46	NaN	3.94	NaN	92.13
2005	12	17	0.00	-0.93	NaN	11.90	74.08	87.77	NaN	4.05	NaN	54.17
2005	12	18	-1.28	-3.61	NaN	2.83	76.29	88.20	NaN	2.39	NaN	75.93
2005	12	19	-0.53	-2.35	NaN	0.39	76.17	80.64	NaN	1.52	NaN	53.06
2005	12	20	1.24	-1.23	NaN	0.08	82.29	90.15	NaN	1.00	NaN	75.09
2005	12	21	-0.38	-2.53	NaN	1.82	87.79	91.48	NaN	0.99	NaN	62.87
2005	12	22	-2.27	-2.22	NaN	1.82	90.17	94.42	NaN	1.12	NaN	34.17
2005	12	23	0.47	0.62	NaN	7.13	95.04	97.99	NaN	0.59	NaN	63.06
2005	12	24	1.75	-1.19	NaN	0.03	90.92	92.28	NaN	1.03	NaN	86.85
2005	12	25	1.61	-0.18	NaN	2.24	93.46	95.70	NaN	0.77	NaN	77.59
2005	12	26	0.15	-4.07	NaN	2.80	92.33	87.09	NaN	0.96	NaN	55.19
2005	12	27	-1.22	-6.06	NaN	0.01	86.96	85.72	NaN	0.98	NaN	43.80
2005	12	28	-2.82	-6.59	NaN	0.89	80.17	84.87	NaN	0.96	NaN	51.57
2005	12	29	-6.32	-6.68	NaN	0.00	79.58	69.90	NaN	1.57	NaN	80.19
2005	12	30	-8.91	-6.36	NaN	0.08	73.88	64.60	NaN	1.50	NaN	78.52
2005	12	31	-1.08	2.82	NaN	10.59	75.33	91.46	NaN	2.11	NaN	58.06
2006	1	1	1.83	1.94	NaN	8.23	NaN	99.25	NaN	1.00	NaN	75.93
2006	1	2	1.25	-0.51	NaN	15.46	NaN	96.90	NaN	0.98	NaN	79.54
2006	1	3	0.95	-3.36	NaN	6.90	NaN	93.30	NaN	0.83	NaN	17.50
2006	1	4	-0.52	-10.09	NaN	0.07	NaN	97.62	NaN	1.30	NaN	70.09
2006	1	5	-3.70	-5.33	NaN	0.00	NaN	95.94	NaN	1.41	NaN	28.06
2006	1	6	-1.72	-2.41	NaN	0.00	NaN	98.57	NaN	1.56	NaN	43.52
2006	1	7	-1.65	-5.07	NaN	0.07	NaN	98.86	NaN	1.26	NaN	42.69
2006	1	8	-3.27	-5.85	NaN	0.01	NaN	95.03	NaN	1.25	NaN	61.11
2006	1	9	-5.82	-9.39	NaN	0.00	NaN	95.79	NaN	1.41	NaN	48.80
2006	1	10	-7.99	-7.62	NaN	0.00	NaN	92.20	NaN	1.14	NaN	69.63
2006	1	11	-9.93	-5.17	NaN	0.00	NaN	77.39	NaN	1.28	NaN	72.59
2006	1	12	-7.20	-4.07	NaN	0.00	NaN	57.99	NaN	1.08	NaN	70.74
2006	1	13	-10.49	-4.77	NaN	0.00	NaN	77.05	NaN	1.43	NaN	65.09
2006	1	14	-8.75	-7.84	NaN	0.00	NaN	91.21	NaN	1.75	NaN	67.13
2006	1	15	-9.26	-5.33	NaN	0.00	NaN	71.06	NaN	1.78	NaN	64.63
2006	1	16	-12.06	-4.60	NaN	0.00	NaN	62.91	NaN	1.22	NaN	15.28
2006	1	17	-5.03	0.32	NaN	3.70	NaN	74.62	NaN	1.97	NaN	34.35
2006	1	18	2.76	0.78	NaN	10.41	NaN	97.83	NaN	2.09	NaN	68.24
2006	1	19	1.77	-2.23	NaN	2.83	NaN	84.32	NaN	1.68	NaN	62.41
2006	1	20	0.96	-2.54	NaN	0.00	NaN	85.64	NaN	1.50	NaN	58.52
2006	1	21	3.39	0.43	NaN	5.50	NaN	95.32	NaN	2.21	NaN	59.26
2006	1	22	0.73	-4.44	NaN	4.39	NaN	93.87	NaN	1.62	NaN	26.76
2006	1	23	-9.02	-14.32	NaN	0.00	NaN	84.50	NaN	1.49	NaN	30.00
2006	1	24	-12.13	-9.59	NaN	0.00	NaN	65.25	NaN	1.72	NaN	51.76
2006	1	25	-7.29	-3.52	NaN	0.00	NaN	48.52	NaN	1.49	NaN	45.09
2006	1	26	-5.27	-2.20	NaN	0.00	NaN	55.67	NaN	1.91	NaN	58.43
2006	1	27	-8.72	-2.09	NaN	0.00	NaN	64.01	NaN	1.37	NaN	68.70
2006	1	28	-6.05	1.04	NaN	0.00	NaN	77.03	NaN	1.57	NaN	47.87
2006	1	29	-7.30	-0.98	NaN	0.00	NaN	87.35	NaN	1.70	NaN	66.20
2006	1	30	-7.05	-2.81	NaN	0.00	NaN	95.23	NaN	1.72	NaN	69.07
2006	1	31	-7.28	-5.32	NaN	0.01	NaN	96.66	NaN	1.41	NaN	42.69
2006	2	1	-7.62	-5.19	NaN	0.00	92.04	82.10	NaN	1.63	NaN	45.19
2006	2	2	-7.00	-4.76	NaN	0.00	84.00	84.90	NaN	1.30	NaN	47.69
2006	2	3	-8.19	-7.03	NaN	0.00	88.58	86.25	NaN	1.35	NaN	38.98
2006	2	4	-7.93	-6.99	NaN	0.84	93.46	89.18	NaN	1.18	NaN	75.56
2006	2	5	-8.01	-7.64	NaN	0.08	87.21	91.50	NaN	0.97	NaN	57.87
2006	2	6	-3.60	-7.61	NaN	0.00	91.63	81.58	NaN	1.05	NaN	70.28
2006	2	7	-0.59	-0.79	NaN	7.67	92.29	89.33	NaN	0.98	NaN	65.74
2006	2	8	2.28	-0.20	NaN	2.68	76.92	88.20	NaN	1.22	NaN	78.89
2006	2	9	1.13	-1.43	NaN	3.32	71.46	89.65	NaN	2.44	NaN	81.76
2006	2	10	-0.88	-0.91	NaN	9.58	90.54	86.45	NaN	4.36	NaN	81.48
2006	2	11	-2.13	-5.38	NaN	3.15	86.50	91.91	NaN	1.33	NaN	82.69
2006	2	12	-5.83	-8.61	NaN	0.00	80.88	87.58	NaN	1.54	NaN	83.80
2006	2	13	-5.08	-6.85	NaN	0.00	75.38	70.63	NaN	1.58	NaN	86.20
2006	2	14	-3.57	-2.38	NaN	0.00	76.29	65.95	NaN	1.61	NaN	85.65
2006	2	15	2.70	2.22	NaN	1.76	71.83	93.82	NaN	1.86	NaN	88.24
2006	2	16	3.31	3.52	NaN	6.85	90.04	98.62	NaN	2.06	NaN	88.61
2006	2	17	4.19	2.78	NaN	2.33	70.21	80.83	NaN	2.39	NaN	59.54
2006	2	18	3.99	3.77	NaN	3.26	69.67	78.04	NaN	2.97	NaN	50.00
2006	2	19	4.00	4.65	NaN	0.00	68.29	60.47	NaN	2.52	NaN	89.54
2006	2	20	5.31	5.19	NaN	0.00	61.67	78.67	NaN	1.87	NaN	88.98
2006	2	21	3.01	0.84	NaN	0.56	88.67	96.93	NaN	1.00	NaN	92.87
2006	2	22	2.15	0.12	NaN	0.51	79.92	90.56	NaN	1.05	NaN	78.15
2006	2	23	1.09	-1.96	NaN	0.00	78.71	87.67	NaN	1.04	NaN	99.63
2006	2	24	0.90	-0.25	NaN	0.00	71.33	80.87	NaN	2.14	NaN	101.57
2006	2	25	-0.03	-0.48	NaN	0.87	75.08	82.25	NaN	1.73	NaN	75.28
2006	2	26	-1.97	-2.67	NaN	3.53	90.21	89.02	NaN	1.53	NaN	98.80
2006	2	27	-4.81	-4.89	NaN	0.00	72.79	71.21	NaN	1.02	NaN	102.41
2006	2	28	-4.06	-2.93	NaN	0.00	60.58	56.44	NaN	1.13	NaN	100.93
2006	3	1	-1.34	-1.87	NaN	0.37	NaN	62.05	NaN	3.49	NaN	103.98
2006	3	2	-2.79	-2.42	NaN	0.02	NaN	50.37	NaN	2.69	NaN	106.39
2006	3	3	1.55	1.22	NaN	0.40	NaN	61.95	NaN	2.57	NaN	107.04
2006	3	4	0.54	0.31	NaN	14.76	NaN	89.29	NaN	1.55	NaN	115.37
2006	3	5	-2.53	-3.21	NaN	10.29	NaN	88.95	NaN	1.97	NaN	114.35
2006	3	6	-2.06	-3.13	NaN	0.82	NaN	86.15	NaN	2.13	NaN	114.72
2006	3	7	-1.75	-2.78	NaN	3.68	NaN	86.30	NaN	2.48	NaN	116.57
2006	3	8	-1.79	-0.83	NaN	8.46	NaN	67.75	NaN	1.51	NaN	121.48
2006	3	9	3.12	4.66	NaN	14.13	NaN	92.62	NaN	3.46	NaN	122.50
2006	3	10	4.55	2.94	NaN	1.71	NaN	80.33	NaN	2.45	NaN	46.30
2006	3	11	1.99	1.24	NaN	4.40	NaN	79.55	NaN	2.19	NaN	101.85
2006	3	12	-3.81	-3.70	NaN	1.32	NaN	80.59	NaN	2.92	NaN	108.15
2006	3	13	-3.85	-5.19	NaN	1.04	NaN	78.00	NaN	1.29	NaN	83.52
2006	3	14	-3.08	-4.41	NaN	3.17	NaN	82.61	NaN	0.78	NaN	115.09
2006	3	15	-2.29	-2.79	NaN	0.00	NaN	83.77	NaN	1.26	NaN	135.74
2006	3	16	-1.63	-1.63	NaN	0.04	NaN	90.08	NaN	1.10	NaN	136.67
2006	3	17	-1.19	-1.52	NaN	0.27	NaN	91.20	NaN	0.85	NaN	136.20
2006	3	18	0.00	-1.04	NaN	0.00	NaN	87.64	NaN	1.47	NaN	112.22
2006	3	19	-0.45	1.66	NaN	0.00	NaN	77.12	NaN	1.38	NaN	95.83
2006	3	20	1.92	4.66	NaN	0.00	NaN	63.92	NaN	1.78	NaN	141.48
2006	3	21	6.43	8.17	NaN	0.00	NaN	68.08	NaN	2.59	NaN	91.76
